Filial,Cidade,Sexo,Categoria,Tipo Cliente,Tipo Promoção,Vendas,Quantidade,Data,Semana,Mês,Ano,Preço Unitário,Preço Unitário com Desconto,Valor Total
Filial B,Macapá,M,Móveis,Pessoa Jurídica,Promoção C,15,10,2041-11-27,48,11,2041,145,101.5,1015.0
Filial D,Boa Vista,M,Informática,Pessoa Jurídica,Promoção A,92,9,2041-11-28,48,11,2041,142,127.8,1150.2
Filial C,Porto Velho,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,19,3,2041-11-29,48,11,2041,181,181.0,543.0
Filial C,Porto Velho,F,Informática,Pessoa Jurídica,Promoção A,90,19,2041-11-30,48,11,2041,135,121.5,2308.5
Filial E,Boa Vista,F,Ar condicionado,Pessoa Física,Promoção B,52,11,2041-12-01,48,12,2041,124,99.2,1091.2
Filial A,Manaus,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,26,6,2041-12-02,49,12,2041,101,101.0,606.0
Filial A,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,89,6,2041-12-03,49,12,2041,126,126.0,756.0
Filial C,Manaus,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,26,15,2041-12-04,49,12,2041,58,58.0,870.0
Filial D,Manaus,F,Eletro-eletrônicos,Pessoa Física,Promoção A,26,15,2041-12-05,49,12,2041,45,40.5,607.5
Filial A,Boa Vista,F,Móveis,Pessoa Jurídica,Promoção A,46,13,2041-12-06,49,12,2041,35,31.5,409.5
Filial D,Palmas,M,Móveis,Pessoa Jurídica,Promoção C,92,5,2041-12-07,49,12,2041,54,37.8,189.0
Filial C,Macapá,M,Informática,Pessoa Física,Promoção A,49,14,2041-12-08,49,12,2041,70,63.0,882.0
Filial D,Manaus,F,Móveis,Pessoa Jurídica,Promoção B,82,2,2041-12-09,50,12,2041,181,144.8,289.6
Filial E,Boa Vista,F,Eletro-eletrônicos,Pessoa Física,Promoção C,96,12,2041-12-10,50,12,2041,141,98.69999999999999,1184.3999999999999
Filial C,Rio Branco,M,Móveis,Pessoa Jurídica,Promoção A,53,14,2041-12-11,50,12,2041,85,76.5,1071.0
Filial D,Belém,F,Móveis,Pessoa Física,Promoção B,3,19,2041-12-12,50,12,2041,67,53.6,1018.4
Filial B,Boa Vista,F,Eletro-eletrônicos,Pessoa Física,Promoção B,66,15,2041-12-13,50,12,2041,114,91.2,1368.0
Filial E,Porto Velho,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,97,17,2041-12-14,50,12,2041,35,31.5,535.5
Filial D,Belém,M,Móveis,Pessoa Jurídica,Promoção A,42,14,2041-12-15,50,12,2041,104,93.60000000000001,1310.4
Filial C,Porto Velho,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,19,18,2041-12-16,51,12,2041,88,61.599999999999994,1108.8
Filial D,Porto Velho,F,Móveis,Pessoa Física,Sem Promoção,17,5,2041-12-17,51,12,2041,137,137.0,685.0
Filial B,Porto Velho,F,Móveis,Pessoa Física,Promoção A,33,12,2041-12-18,51,12,2041,166,149.4,1792.8000000000002
Filial A,Macapá,F,Informática,Pessoa Jurídica,Promoção A,76,10,2041-12-19,51,12,2041,146,131.4,1314.0
Filial D,Belém,M,Informática,Pessoa Jurídica,Promoção A,49,8,2041-12-20,51,12,2041,87,78.3,626.4
Filial C,Rio Branco,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,56,6,2041-12-21,51,12,2041,45,36.0,216.0
Filial B,Belém,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,63,15,2041-12-22,51,12,2041,141,141.0,2115.0
Filial A,Belém,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,3,12,2041-12-23,52,12,2041,68,68.0,816.0
Filial D,Palmas,M,Informática,Pessoa Física,Promoção C,49,6,2041-12-24,52,12,2041,174,121.8,730.8
Filial A,Rio Branco,M,Informática,Pessoa Física,Promoção C,55,12,2041-12-25,52,12,2041,133,93.1,1117.1999999999998
Filial D,Belém,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,26,15,2041-12-26,52,12,2041,97,97.0,1455.0
Filial D,Manaus,F,Informática,Pessoa Física,Sem Promoção,99,12,2041-12-27,52,12,2041,90,90.0,1080.0
Filial E,Palmas,F,Informática,Pessoa Física,Promoção A,72,9,2041-12-28,52,12,2041,150,135.0,1215.0
Filial A,Manaus,F,Móveis,Pessoa Jurídica,Promoção C,52,19,2041-12-29,52,12,2041,157,109.89999999999999,2088.1
Filial A,Macapá,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,7,2,2041-12-30,1,12,2041,26,26.0,52.0
Filial B,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção C,46,13,2041-12-31,1,12,2041,60,42.0,546.0
Filial D,Boa Vista,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,46,13,2042-01-01,1,1,2042,64,64.0,832.0
Filial D,Manaus,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,16,8,2042-01-02,1,1,2042,170,136.0,1088.0
Filial E,Rio Branco,F,Informática,Pessoa Jurídica,Sem Promoção,24,13,2042-01-03,1,1,2042,158,158.0,2054.0
Filial A,Palmas,M,Ar condicionado,Pessoa Jurídica,Promoção C,61,4,2042-01-04,1,1,2042,90,62.99999999999999,251.99999999999997
Filial B,Macapá,M,Móveis,Pessoa Jurídica,Promoção B,54,6,2042-01-05,1,1,2042,159,127.2,763.2
Filial A,Boa Vista,M,Móveis,Pessoa Física,Promoção A,62,6,2042-01-06,2,1,2042,162,145.8,874.8000000000001
Filial C,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,1,12,2042-01-07,2,1,2042,119,95.2,1142.4
Filial B,Rio Branco,F,Móveis,Pessoa Física,Promoção C,49,12,2042-01-08,2,1,2042,149,104.3,1251.6
Filial C,Manaus,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,25,17,2042-01-09,2,1,2042,152,152.0,2584.0
Filial B,Macapá,F,Eletro-eletrônicos,Pessoa Física,Promoção B,10,7,2042-01-10,2,1,2042,95,76.0,532.0
Filial E,Macapá,M,Informática,Pessoa Jurídica,Promoção A,80,15,2042-01-11,2,1,2042,11,9.9,148.5
Filial D,Manaus,M,Ar condicionado,Pessoa Física,Sem Promoção,16,17,2042-01-12,2,1,2042,141,141.0,2397.0
Filial A,Manaus,M,Ar condicionado,Pessoa Jurídica,Promoção B,58,10,2042-01-13,3,1,2042,54,43.2,432.0
Filial B,Boa Vista,M,Móveis,Pessoa Física,Sem Promoção,72,6,2042-01-14,3,1,2042,22,22.0,132.0
Filial D,Manaus,M,Informática,Pessoa Física,Promoção B,29,9,2042-01-15,3,1,2042,64,51.2,460.8
Filial D,Palmas,M,Móveis,Pessoa Física,Sem Promoção,92,15,2042-01-16,3,1,2042,169,169.0,2535.0
Filial C,Macapá,F,Ar condicionado,Pessoa Jurídica,Promoção A,6,16,2042-01-17,3,1,2042,31,27.900000000000002,446.40000000000003
Filial E,Boa Vista,F,Móveis,Pessoa Jurídica,Promoção A,16,8,2042-01-18,3,1,2042,98,88.2,705.6
Filial E,Manaus,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,20,16,2042-01-19,3,1,2042,64,44.8,716.8
Filial C,Palmas,M,Ar condicionado,Pessoa Jurídica,Promoção C,80,5,2042-01-20,4,1,2042,154,107.8,539.0
Filial D,Porto Velho,M,Móveis,Pessoa Física,Sem Promoção,71,18,2042-01-21,4,1,2042,188,188.0,3384.0
Filial C,Palmas,M,Móveis,Pessoa Física,Sem Promoção,78,14,2042-01-22,4,1,2042,145,145.0,2030.0
Filial D,Manaus,M,Informática,Pessoa Jurídica,Promoção C,43,2,2042-01-23,4,1,2042,198,138.6,277.2
Filial E,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,26,3,2042-01-24,4,1,2042,106,84.80000000000001,254.40000000000003
Filial D,Macapá,M,Informática,Pessoa Física,Promoção B,90,14,2042-01-25,4,1,2042,147,117.60000000000001,1646.4
Filial D,Rio Branco,M,Informática,Pessoa Jurídica,Sem Promoção,78,7,2042-01-26,4,1,2042,28,28.0,196.0
Filial E,Belém,M,Informática,Pessoa Física,Sem Promoção,71,15,2042-01-27,5,1,2042,137,137.0,2055.0
Filial C,Macapá,F,Ar condicionado,Pessoa Jurídica,Promoção C,33,17,2042-01-28,5,1,2042,151,105.69999999999999,1796.8999999999999
Filial B,Porto Velho,F,Móveis,Pessoa Física,Sem Promoção,26,1,2042-01-29,5,1,2042,76,76.0,76.0
Filial D,Boa Vista,F,Ar condicionado,Pessoa Física,Promoção B,45,9,2042-01-30,5,1,2042,192,153.60000000000002,1382.4
Filial A,Macapá,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,84,14,2042-01-31,5,1,2042,70,70.0,980.0
Filial A,Rio Branco,M,Ar condicionado,Pessoa Física,Promoção A,63,16,2042-02-01,5,2,2042,193,173.70000000000002,2779.2000000000003
Filial C,Palmas,M,Móveis,Pessoa Jurídica,Promoção C,67,13,2042-02-02,5,2,2042,72,50.4,655.1999999999999
Filial D,Manaus,F,Ar condicionado,Pessoa Jurídica,Promoção B,52,6,2042-02-03,6,2,2042,114,91.2,547.2
Filial D,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Promoção C,68,1,2042-02-04,6,2,2042,113,79.1,79.1
Filial B,Rio Branco,M,Ar condicionado,Pessoa Jurídica,Promoção A,26,4,2042-02-05,6,2,2042,148,133.20000000000002,532.8000000000001
Filial B,Palmas,F,Eletro-eletrônicos,Pessoa Física,Promoção C,75,3,2042-02-06,6,2,2042,184,128.79999999999998,386.4
Filial A,Boa Vista,F,Móveis,Pessoa Física,Promoção A,2,17,2042-02-07,6,2,2042,143,128.70000000000002,2187.9
Filial A,Palmas,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,14,2,2042-02-08,6,2,2042,43,34.4,68.8
Filial A,Boa Vista,M,Móveis,Pessoa Física,Sem Promoção,30,19,2042-02-09,6,2,2042,108,108.0,2052.0
Filial A,Porto Velho,F,Ar condicionado,Pessoa Física,Sem Promoção,49,8,2042-02-10,7,2,2042,73,73.0,584.0
Filial D,Belém,M,Informática,Pessoa Jurídica,Promoção A,12,15,2042-02-11,7,2,2042,96,86.4,1296.0
Filial A,Manaus,F,Informática,Pessoa Física,Promoção B,90,6,2042-02-12,7,2,2042,90,72.0,432.0
Filial B,Rio Branco,F,Móveis,Pessoa Física,Promoção C,44,2,2042-02-13,7,2,2042,75,52.5,105.0
Filial D,Manaus,M,Móveis,Pessoa Física,Promoção B,33,15,2042-02-14,7,2,2042,168,134.4,2016.0
Filial E,Boa Vista,M,Móveis,Pessoa Física,Promoção A,13,12,2042-02-15,7,2,2042,92,82.8,993.5999999999999
Filial C,Belém,M,Eletro-eletrônicos,Pessoa Física,Promoção B,78,3,2042-02-16,7,2,2042,199,159.20000000000002,477.6
Filial B,Palmas,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,88,10,2042-02-17,8,2,2042,191,171.9,1719.0
Filial C,Belém,M,Móveis,Pessoa Jurídica,Promoção A,98,14,2042-02-18,8,2,2042,101,90.9,1272.6000000000001
Filial E,Boa Vista,M,Ar condicionado,Pessoa Física,Promoção C,26,14,2042-02-19,8,2,2042,145,101.5,1421.0
Filial E,Belém,M,Informática,Pessoa Física,Promoção C,21,3,2042-02-20,8,2,2042,179,125.3,375.9
Filial A,Macapá,M,Informática,Pessoa Física,Promoção C,28,1,2042-02-21,8,2,2042,178,124.6,124.6
Filial A,Boa Vista,M,Móveis,Pessoa Física,Sem Promoção,48,1,2042-02-22,8,2,2042,196,196.0,196.0
Filial E,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção B,40,2,2042-02-23,8,2,2042,177,141.6,283.2
Filial D,Manaus,M,Informática,Pessoa Jurídica,Promoção B,66,19,2042-02-24,9,2,2042,159,127.2,2416.8
Filial D,Macapá,F,Ar condicionado,Pessoa Jurídica,Promoção A,73,10,2042-02-25,9,2,2042,161,144.9,1449.0
Filial B,Macapá,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,87,4,2042-02-26,9,2,2042,47,37.6,150.4
Filial C,Boa Vista,M,Ar condicionado,Pessoa Jurídica,Promoção B,79,4,2042-02-27,9,2,2042,139,111.2,444.8
Filial D,Belém,F,Móveis,Pessoa Física,Promoção C,77,13,2042-02-28,9,2,2042,134,93.8,1219.3999999999999
Filial D,Rio Branco,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,23,9,2042-03-01,9,3,2042,50,50.0,450.0
Filial E,Manaus,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,81,7,2042-03-02,9,3,2042,28,22.400000000000002,156.8
Filial C,Boa Vista,M,Móveis,Pessoa Física,Promoção C,48,16,2042-03-03,10,3,2042,114,79.8,1276.8
Filial E,Boa Vista,F,Ar condicionado,Pessoa Jurídica,Promoção C,2,18,2042-03-04,10,3,2042,139,97.3,1751.3999999999999
Filial C,Porto Velho,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,84,3,2042-03-05,10,3,2042,101,101.0,303.0
Filial E,Boa Vista,M,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,20,10,2042-03-06,10,3,2042,105,105.0,1050.0
Filial E,Belém,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção C,59,16,2042-03-07,10,3,2042,71,49.699999999999996,795.1999999999999
Filial A,Porto Velho,F,Informática,Pessoa Física,Sem Promoção,46,3,2042-03-08,10,3,2042,25,25.0,75.0
Filial A,Porto Velho,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,3,11,2042-03-09,10,3,2042,103,103.0,1133.0
Filial D,Macapá,M,Informática,Pessoa Física,Sem Promoção,55,10,2042-03-10,11,3,2042,159,159.0,1590.0
Filial A,Manaus,M,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,12,16,2042-03-11,11,3,2042,151,135.9,2174.4
Filial D,Palmas,M,Ar condicionado,Pessoa Física,Promoção B,40,8,2042-03-12,11,3,2042,125,100.0,800.0
Filial D,Macapá,F,Móveis,Pessoa Jurídica,Promoção A,66,9,2042-03-13,11,3,2042,65,58.5,526.5
Filial C,Manaus,F,Ar condicionado,Pessoa Jurídica,Promoção A,78,15,2042-03-14,11,3,2042,74,66.60000000000001,999.0000000000001
Filial D,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção C,16,3,2042-03-15,11,3,2042,182,127.39999999999999,382.2
Filial D,Boa Vista,M,Eletro-eletrônicos,Pessoa Física,Promoção A,83,4,2042-03-16,11,3,2042,63,56.7,226.8
Filial D,Rio Branco,F,Móveis,Pessoa Jurídica,Promoção B,34,13,2042-03-17,12,3,2042,95,76.0,988.0
Filial A,Rio Branco,F,Eletro-eletrônicos,Pessoa Física,Promoção A,44,12,2042-03-18,12,3,2042,183,164.70000000000002,1976.4
Filial A,Belém,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,6,9,2042-03-19,12,3,2042,170,170.0,1530.0
Filial B,Rio Branco,M,Informática,Pessoa Física,Promoção C,77,14,2042-03-20,12,3,2042,59,41.3,578.1999999999999
Filial E,Boa Vista,F,Móveis,Pessoa Física,Promoção A,64,19,2042-03-21,12,3,2042,114,102.60000000000001,1949.4
Filial C,Boa Vista,M,Ar condicionado,Pessoa Jurídica,Promoção A,22,7,2042-03-22,12,3,2042,31,27.900000000000002,195.3
Filial B,Rio Branco,F,Eletro-eletrônicos,Pessoa Física,Promoção B,18,16,2042-03-23,12,3,2042,49,39.2,627.2
Filial D,Belém,F,Ar condicionado,Pessoa Física,Sem Promoção,12,5,2042-03-24,13,3,2042,48,48.0,240.0
Filial D,Manaus,F,Informática,Pessoa Jurídica,Promoção B,52,10,2042-03-25,13,3,2042,114,91.2,912.0
Filial B,Manaus,M,Informática,Pessoa Jurídica,Sem Promoção,94,18,2042-03-26,13,3,2042,178,178.0,3204.0
Filial C,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Promoção B,51,11,2042-03-27,13,3,2042,77,61.6,677.6
Filial D,Manaus,M,Móveis,Pessoa Jurídica,Promoção B,71,7,2042-03-28,13,3,2042,16,12.8,89.60000000000001
Filial D,Macapá,M,Informática,Pessoa Jurídica,Promoção C,96,14,2042-03-29,13,3,2042,94,65.8,921.1999999999999
Filial A,Rio Branco,M,Ar condicionado,Pessoa Jurídica,Promoção C,48,18,2042-03-30,13,3,2042,141,98.69999999999999,1776.6
Filial E,Rio Branco,M,Móveis,Pessoa Jurídica,Promoção A,19,11,2042-03-31,14,3,2042,85,76.5,841.5
Filial D,Manaus,F,Informática,Pessoa Física,Sem Promoção,6,12,2042-04-01,14,4,2042,100,100.0,1200.0
Filial E,Rio Branco,F,Ar condicionado,Pessoa Física,Promoção B,84,18,2042-04-02,14,4,2042,196,156.8,2822.4
Filial E,Porto Velho,M,Móveis,Pessoa Física,Promoção A,27,2,2042-04-03,14,4,2042,93,83.7,167.4
Filial E,Boa Vista,M,Móveis,Pessoa Jurídica,Promoção C,53,1,2042-04-04,14,4,2042,163,114.1,114.1
Filial D,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,48,10,2042-04-05,14,4,2042,40,40.0,400.0
Filial D,Belém,M,Móveis,Pessoa Jurídica,Promoção C,7,1,2042-04-06,14,4,2042,108,75.6,75.6
Filial E,Belém,F,Móveis,Pessoa Física,Sem Promoção,59,6,2042-04-07,15,4,2042,61,61.0,366.0
Filial B,Manaus,M,Móveis,Pessoa Jurídica,Sem Promoção,69,7,2042-04-08,15,4,2042,121,121.0,847.0
Filial E,Boa Vista,M,Informática,Pessoa Física,Promoção B,11,17,2042-04-09,15,4,2042,81,64.8,1101.6
Filial A,Manaus,F,Ar condicionado,Pessoa Jurídica,Promoção B,15,9,2042-04-10,15,4,2042,30,24.0,216.0
Filial D,Porto Velho,F,Móveis,Pessoa Jurídica,Promoção A,64,7,2042-04-11,15,4,2042,25,22.5,157.5
Filial C,Boa Vista,F,Móveis,Pessoa Jurídica,Sem Promoção,3,17,2042-04-12,15,4,2042,188,188.0,3196.0
Filial D,Manaus,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,69,3,2042-04-13,15,4,2042,25,25.0,75.0
Filial E,Macapá,M,Móveis,Pessoa Jurídica,Promoção B,23,16,2042-04-14,16,4,2042,155,124.0,1984.0
Filial D,Manaus,M,Móveis,Pessoa Física,Promoção B,53,5,2042-04-15,16,4,2042,184,147.20000000000002,736.0000000000001
Filial E,Rio Branco,M,Ar condicionado,Pessoa Física,Sem Promoção,37,18,2042-04-16,16,4,2042,65,65.0,1170.0
Filial C,Manaus,F,Móveis,Pessoa Física,Promoção A,9,1,2042-04-17,16,4,2042,165,148.5,148.5
Filial C,Palmas,M,Móveis,Pessoa Jurídica,Promoção C,15,4,2042-04-18,16,4,2042,91,63.699999999999996,254.79999999999998
Filial C,Macapá,F,Informática,Pessoa Jurídica,Promoção B,3,11,2042-04-19,16,4,2042,87,69.60000000000001,765.6000000000001
Filial A,Palmas,F,Informática,Pessoa Jurídica,Promoção B,93,9,2042-04-20,16,4,2042,193,154.4,1389.6000000000001
Filial A,Rio Branco,F,Ar condicionado,Pessoa Física,Sem Promoção,70,8,2042-04-21,17,4,2042,46,46.0,368.0
Filial E,Manaus,F,Ar condicionado,Pessoa Física,Promoção C,17,8,2042-04-22,17,4,2042,153,107.1,856.8
Filial A,Palmas,M,Informática,Pessoa Jurídica,Promoção A,26,5,2042-04-23,17,4,2042,69,62.1,310.5
Filial B,Boa Vista,F,Móveis,Pessoa Jurídica,Promoção A,21,12,2042-04-24,17,4,2042,198,178.20000000000002,2138.4
Filial C,Palmas,M,Eletro-eletrônicos,Pessoa Física,Promoção C,72,1,2042-04-25,17,4,2042,20,14.0,14.0
Filial C,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção C,21,15,2042-04-26,17,4,2042,135,94.5,1417.5
Filial E,Manaus,F,Ar condicionado,Pessoa Jurídica,Promoção C,11,18,2042-04-27,17,4,2042,75,52.5,945.0
Filial A,Rio Branco,M,Ar condicionado,Pessoa Jurídica,Promoção B,38,6,2042-04-28,18,4,2042,135,108.0,648.0
Filial C,Rio Branco,M,Ar condicionado,Pessoa Jurídica,Sem Promoção,72,10,2042-04-29,18,4,2042,41,41.0,410.0
Filial D,Manaus,F,Móveis,Pessoa Jurídica,Promoção B,88,14,2042-04-30,18,4,2042,156,124.80000000000001,1747.2000000000003
Filial A,Manaus,M,Móveis,Pessoa Física,Promoção A,35,8,2042-05-01,18,5,2042,65,58.5,468.0
Filial D,Porto Velho,F,Eletro-eletrônicos,Pessoa Física,Sem Promoção,14,3,2042-05-02,18,5,2042,14,14.0,42.0
Filial C,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção A,14,19,2042-05-03,18,5,2042,140,126.0,2394.0
Filial C,Macapá,M,Informática,Pessoa Jurídica,Promoção C,10,12,2042-05-04,18,5,2042,165,115.49999999999999,1385.9999999999998
Filial D,Rio Branco,F,Ar condicionado,Pessoa Jurídica,Promoção B,12,12,2042-05-05,19,5,2042,99,79.2,950.4000000000001
Filial C,Porto Velho,M,Informática,Pessoa Jurídica,Sem Promoção,38,15,2042-05-06,19,5,2042,103,103.0,1545.0
Filial A,Macapá,F,Móveis,Pessoa Jurídica,Sem Promoção,34,7,2042-05-07,19,5,2042,81,81.0,567.0
Filial B,Belém,M,Móveis,Pessoa Jurídica,Sem Promoção,41,4,2042-05-08,19,5,2042,109,109.0,436.0
Filial B,Porto Velho,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,10,9,2042-05-09,19,5,2042,38,38.0,342.0
Filial B,Rio Branco,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,17,16,2042-05-10,19,5,2042,68,68.0,1088.0
Filial C,Macapá,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,17,13,2042-05-11,19,5,2042,34,34.0,442.0
Filial E,Macapá,M,Eletro-eletrônicos,Pessoa Física,Sem Promoção,67,4,2042-05-12,20,5,2042,159,159.0,636.0
Filial A,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção C,62,9,2042-05-13,20,5,2042,106,74.19999999999999,667.8
Filial A,Boa Vista,F,Móveis,Pessoa Jurídica,Promoção A,95,18,2042-05-14,20,5,2042,110,99.0,1782.0
Filial C,Porto Velho,F,Ar condicionado,Pessoa Física,Promoção A,1,15,2042-05-15,20,5,2042,126,113.4,1701.0
Filial A,Macapá,M,Ar condicionado,Pessoa Física,Promoção A,12,15,2042-05-16,20,5,2042,32,28.8,432.0
Filial C,Rio Branco,F,Informática,Pessoa Jurídica,Promoção B,4,6,2042-05-17,20,5,2042,79,63.2,379.20000000000005
Filial B,Belém,F,Eletro-eletrônicos,Pessoa Física,Promoção B,42,11,2042-05-18,20,5,2042,88,70.4,774.4000000000001
Filial A,Belém,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção A,13,8,2042-05-19,21,5,2042,88,79.2,633.6
Filial E,Porto Velho,M,Ar condicionado,Pessoa Física,Promoção A,98,17,2042-05-20,21,5,2042,177,159.3,2708.1000000000004
Filial C,Macapá,F,Móveis,Pessoa Jurídica,Promoção C,85,17,2042-05-21,21,5,2042,107,74.89999999999999,1273.3
Filial A,Macapá,F,Informática,Pessoa Jurídica,Promoção B,86,18,2042-05-22,21,5,2042,23,18.400000000000002,331.20000000000005
Filial D,Boa Vista,F,Informática,Pessoa Jurídica,Promoção B,4,4,2042-05-23,21,5,2042,38,30.400000000000002,121.60000000000001
Filial D,Macapá,M,Móveis,Pessoa Jurídica,Promoção B,82,15,2042-05-24,21,5,2042,153,122.4,1836.0
Filial E,Rio Branco,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,69,2,2042-05-25,21,5,2042,96,96.0,192.0
Filial E,Belém,M,Móveis,Pessoa Física,Sem Promoção,19,2,2042-05-26,22,5,2042,19,19.0,38.0
Filial D,Boa Vista,F,Informática,Pessoa Jurídica,Promoção C,2,10,2042-05-27,22,5,2042,56,39.199999999999996,391.99999999999994
Filial C,Boa Vista,M,Eletro-eletrônicos,Pessoa Física,Promoção B,12,3,2042-05-28,22,5,2042,13,10.4,31.200000000000003
Filial A,Belém,M,Ar condicionado,Pessoa Jurídica,Promoção B,81,8,2042-05-29,22,5,2042,21,16.8,134.4
Filial D,Porto Velho,M,Informática,Pessoa Física,Sem Promoção,74,7,2042-05-30,22,5,2042,51,51.0,357.0
Filial E,Porto Velho,M,Ar condicionado,Pessoa Jurídica,Promoção C,98,12,2042-05-31,22,5,2042,13,9.1,109.19999999999999
Filial A,Boa Vista,F,Eletro-eletrônicos,Pessoa Jurídica,Sem Promoção,6,19,2042-06-01,22,6,2042,93,93.0,1767.0
Filial C,Macapá,M,Informática,Pessoa Jurídica,Promoção B,8,15,2042-06-02,23,6,2042,101,80.80000000000001,1212.0000000000002
Filial D,Belém,F,Eletro-eletrônicos,Pessoa Jurídica,Promoção B,51,14,2042-06-03,23,6,2042,101,80.80000000000001,1131.2000000000003
Filial E,Boa Vista,F,Móveis,Pessoa Física,Promoção A,11,16,2042-06-04,23,6,2042,15,13.5,216.0
Filial D,Belém,F,Móveis,Pessoa Jurídica,Promoção C,63,14,2042-06-05,23,6,2042,151,105.69999999999999,1479.7999999999997
Filial C,Porto Velho,F,Ar condicionado,Pessoa Jurídica,Sem Promoção,57,3,2042-06-06,23,6,2042,44,44.0,132.0
Filial E,Manaus,M,Eletro-eletrônicos,Pessoa Física,Promoção A,12,18,2042-06-07,23,6,2042,184,165.6,2980.7999999999997
Filial A,Macapá,F,Móveis,Pessoa Física,Promoção B,73,6,2042-06-08,23,6,2042,195,156.0,936.0
Filial D,Palmas,F,Ar condicionado,Pessoa Jurídica,Promoção B,2,17,2042-06-09,24,6,2042,74,59.2,1006.4000000000001
